FactoryID,Date,AvgFoamDensity,DefectRate,ProductionVolume,EnergyConsumption,Uptime,BOM_Cost,SalePrice,ProfitPerUnit,TotalProfit,ProfitabilityRatio
F1,2024-02-17,53.11424445243783,2.4668383657513435,115,496.26753209780316,23.474396512757842,12.187374610118646,21.60681373259556,9.419439122476913,1083.235499084845,43.59476246267147
F1,2024-02-18,51.68723657913692,3.8418249718418362,105,460.78955673946484,20.89438335407781,14.520793472468743,21.865670240513058,7.344876768044315,771.2120606446531,33.59090614307176
F1,2024-02-19,47.47391968927453,1.8438023603649831,104,454.46806504375826,23.852890157762445,11.741277335116502,22.850951686938473,11.10967435182197,1155.406132589485,48.61799413882715
F1,2024-02-20,51.64816793878959,2.3526658776256464,93,456.0389000688713,20.048617898759264,12.569947445799054,21.733735952947548,9.163788507148494,852.2323311648099,42.16388994044852
F1,2024-02-21,50.22983543916737,1.7836838031014728,87,451.9110912825775,23.879515306830555,13.918265063705714,28.967654246264253,15.049389182558539,1309.296858882593,51.95239163868213
F1,2024-02-22,49.646155999388085,3.811734045696407,116,455.72214803779644,20.172639647802306,11.98271391160635,20.80233745661642,8.81962354501007,1023.0763312211682,42.39727176526928
F1,2024-02-23,52.22335257768174,3.6933483834524523,100,485.15033867081786,23.564572454792284,13.110433501139367,25.245113895702545,12.134680394563178,1213.468039456318,48.06744166295425
F1,2024-02-24,53.0619990449919,2.144854069287889,81,454.55943242301146,22.110804436345198,14.311818543733725,24.103968269896615,9.79214972616289,793.164127819194,40.62463747262844
F1,2024-02-25,52.8625602382324,3.1499601150854475,88,466.94878151468805,23.9718591844772,14.747603118288211,29.823786169086063,15.076183050797852,1326.704108470211,50.5508689115573
F1,2024-02-26,49.32156495355472,3.5430555005030397,96,493.2437655484727,20.295186258941595,10.73536740464519,21.120389021680523,10.385021617035333,996.9620752353919,49.17059816642056
F1,2024-02-27,50.38157524829757,2.888002028998656,94,452.1635967867913,22.215417137605282,14.632938125807472,23.978555990457416,9.345617864649943,878.4880792770947,38.97489852336878
F1,2024-02-28,51.66252686280713,2.824126445890016,92,491.7234241294468,23.877210142476397,12.460581465397691,29.694704332753687,17.234122867355996,1585.5393037967517,58.03769815059755
F1,2024-02-29,52.95109025424472,2.1046307272511293,103,465.09273873867,22.092391376680595,11.291221941494792,28.655071258939802,17.36384931744501,1788.476479696836,60.596077952616646
F1,2024-03-01,50.04165152430942,1.732756919514748,95,456.9082413810828,22.51759455254105,12.295678781191306,28.170720709492798,15.875041928301492,1508.1289831886418,56.3529846893552
F1,2024-03-02,50.62868204667237,3.7430393948833167,108,485.83685826820755,22.782994755938468,14.900162876427386,22.5790282704494,7.678865394022013,829.3174625543775,34.00883909637435
F1,2024-03-03,48.787330051987944,3.751045142908326,114,482.4471423389942,21.818164259071093,12.463090469964348,21.70887587390066,9.245785403936312,1054.0195360487396,42.58988561932859
F1,2024-03-04,48.60758675183866,3.08275364318317,82,494.8736006763526,22.510232320336254,11.64375805143754,26.686432199244308,15.042674147806768,1233.499280120155,56.368247488072754
F1,2024-03-05,52.6250516447884,2.3475744776217518,112,487.7535521901943,22.3372572476924,13.167004271583629,29.293759891275858,16.12675561969223,1806.1966294055296,55.05184612540991
F1,2024-03-06,53.71248005714165,2.373023936531652,103,491.17404651924244,23.604632041963956,11.200728093890966,25.5676289301393,14.366900836248334,1479.7907861335784,56.19176058720302
F1,2024-03-07,50.85597975683933,3.3148891971755985,102,465.1017286285653,20.181785521365832,10.379316640543319,25.716126894699,15.33681025415568,1564.3546459238794,59.63888075741739
F1,2024-03-08,53.00706579578405,3.742775649881443,105,459.87197718898614,21.123852758368923,10.644398609553246,22.799790936602843,12.155392327049597,1276.3161943402076,53.31361309780828
F1,2024-03-09,51.72327205009527,3.7177160606627933,102,488.5307375820429,23.801645936306237,10.640229194788862,27.69492933191937,17.054700137130506,1739.5794139873117,61.58058730799638
F1,2024-03-10,49.709760490789755,3.4496888646440595,102,491.3417369633632,23.561055135563667,10.759513467561472,21.870437485575234,11.110924018013762,1133.3142498374036,50.80339168039977
F1,2024-03-11,51.722791211016826,3.1050791153857196,86,500.5252571000337,21.822627011142853,10.69413586324705,23.236792364042437,12.542656500795387,1078.6684590684033,53.97757274022212
F1,2024-03-12,54.07607313293194,1.710349912487622,95,471.6308838455713,22.48053039120615,13.204373724016072,24.25436438616417,11.049990662148097,1049.7491129040693,45.55877237686563
F1,2024-03-13,50.928347921780095,1.9040717852365345,117,469.6009042896392,21.10952473192453,10.909400421995723,25.07610378684455,14.166703364848825,1657.5042936873126,56.4948346253096
F1,2024-03-14,54.12928731162801,3.7463854713176983,113,489.82064803709983,20.752484638895044,11.728336416619316,22.424097324150804,10.695760907531488,1208.6209825510582,47.69762079123751
F1,2024-03-15,45.76050979182051,3.016072649148975,88,468.0401770126509,21.854793619759928,14.483942049530059,21.148368247392035,6.664426197861976,586.4695054118539,31.512720602847537
F1,2024-03-16,52.64380500875045,1.522992629041574,85,497.53786628017826,21.41340891210421,12.369808201314362,26.106200424416325,13.736392223101964,1167.5933389636668,52.61735526344439
F1,2024-03-17,51.17409413647634,1.7536788571650803,119,493.92063759215057,22.33462444740349,13.337788692605136,22.88630553240256,9.548516839797424,1136.2735039358934,41.721530048956915
F1,2024-03-18,50.401985299068265,3.1587544227701394,84,472.44970136875094,20.31093854785994,10.86159935600815,25.812382214226123,14.950782858217973,1255.8657600903098,57.92097271044617
F1,2024-03-19,51.183521553071,1.5126539596155468,86,488.54355338957487,23.897579230664665,10.961445094043354,21.543627152742022,10.582182058698669,910.0676570480855,49.11977905889349
F1,2024-03-20,47.024862170798215,1.9020201285437466,112,488.7271437042341,23.944842977918412,10.204343081332395,24.811401018548175,14.60705793721578,1635.9904889681673,58.87236245263229
F1,2024-03-21,50.56065622432497,2.8718344734164654,110,456.15619344179663,22.79264685607898,10.844675315360822,25.325894325515858,14.481219010155035,1592.9340911170539,57.179497095054984
F1,2024-03-22,51.71422514302349,3.229737994231733,115,496.1276453339783,22.14438546537648,11.392951695159793,20.518235368224268,9.125283673064475,1049.4076224024145,44.47401791284849
F1,2024-03-23,53.95578808948303,3.1299031487565014,120,476.26261862239284,21.23811046514531,10.885052421383733,23.366042781939207,12.480990360555474,1497.718843266657,53.41507963942726
F1,2024-03-24,49.9634595634527,2.0606732736513997,96,492.3228733053871,23.255180078827795,10.443512668785278,21.34414676938974,10.900634100604464,1046.4608736580285,51.07083557089
F1,2024-03-25,49.38301279421363,3.28044805336884,93,467.0024800515306,22.738924690215516,10.603179355503004,20.633749704727677,10.030570349224673,932.8430424778946,48.61244559405717
F1,2024-03-26,49.99648591283093,2.0931227187420003,110,495.77616142481,20.650467757379566,12.303893840163628,29.89960232389945,17.595708483735823,1935.5279332109405,58.84930606475378
F1,2024-03-27,52.830804235404145,2.3134992453981695,99,470.46008393670814,23.64370873797537,11.031668592028963,23.22353844974723,12.191869857718268,1206.9951159141085,52.49789942260485
F1,2024-03-28,51.65750221931937,3.36622851279506,97,451.5418825740149,23.290148971692677,11.821349305240377,28.09874445854635,16.277395153305974,1578.9073298706794,57.929261491807104
F1,2024-03-29,49.94047959246592,3.1240822476180368,99,496.26909882096317,23.799199653167697,12.517086354274284,22.546406547637638,10.029320193363354,992.9026991429721,44.48300961917235
F1,2024-03-30,52.02653486622671,3.623058526235445,108,455.5643338393067,22.90287803355344,13.451974143146828,26.815027222239294,13.363053079092467,1443.2097325419863,49.83419546190016
F1,2024-03-31,51.19415509869608,3.1440322307508586,106,466.96568187952073,22.45366078374316,10.196560699205495,27.602278598896866,17.40571789969137,1845.0060973672853,63.05898926904896
F1,2024-04-01,52.93728998106578,2.920771508338679,117,498.50309835254023,21.672972145162475,13.997051994545213,25.95638740607844,11.959335411533228,1399.2422431493876,46.0747299862407
F1,2024-04-02,49.59589381224529,1.7341869195702313,106,498.5303573468778,23.730913933416055,13.139501947454539,24.715761885501585,11.576259938047047,1227.083553432987,46.83756054810412
F1,2024-04-03,50.344675706804466,2.4192895076485836,103,479.6718944061643,23.464255558001632,10.40879515974436,24.118409141472686,13.709613981728326,1412.0902401180176,56.842944745281855
F1,2024-04-04,50.21578369373569,2.1630059192043136,89,482.59186060849,20.180874680424758,14.367893120533886,23.488682665429952,9.120789544896066,811.7502694957499,38.83057076810788
F1,2024-04-05,48.07297010373576,2.109974108447709,92,473.422276098916,20.10546789798901,14.604362002659066,29.29529144247826,14.690929439819193,1351.5655084633659,50.1477497456035
F1,2024-04-06,51.592240554129155,3.932526386881114,81,465.66053858490324,21.5058534675122,10.30538979927432,28.306194077877294,18.000804278602974,1458.065146566841,63.59316349304446
F1,2024-04-07,51.522110544359776,2.482744311666901,81,467.4332272684958,23.24221332312733,11.384388240736019,29.650269106665128,18.26588086592911,1479.5363501402578,61.60443536016034
F1,2024-04-08,51.010226913284924,3.7301163879427834,114,484.62592280385195,23.949104517259777,14.031006398965307,21.242972234855447,7.21196583589014,822.1641052914761,33.94989060926585
F1,2024-04-09,50.530825733249706,3.0778465649931572,112,488.618726471884,20.601667564414115,13.741298451918292,27.308674752036442,13.56737630011815,1519.5461456132327,49.68156244603709
F2,2024-01-01,52.1731795749458,2.951470875695109,102,475.66050590406667,21.56467906432152,11.15026841515717,24.386072164895385,13.235803749738215,1350.051982473298,54.276078821712105
F2,2024-01-02,51.68864552921584,3.080660719798826,117,467.64274282527936,21.09183749942526,10.656675632046891,27.248265598740584,16.591589966693693,1941.216026103162,60.89044422504659
F2,2024-01-03,54.335564123319614,1.532736141470834,119,458.0261289393232,21.906707313321473,14.340271612661464,25.932786483101786,11.592514870440322,1379.5092695823982,44.70215677746079
F2,2024-01-04,52.50884168660242,3.1588434300417765,115,488.55118357291406,20.177506654132948,14.81618326720066,26.502941858734538,11.686758591533877,1343.977238026396,44.09608055523198
F2,2024-01-05,52.675205324150404,1.9450899171743785,98,461.62995138928153,23.408774133388032,10.156511568737582,24.792789285762872,14.63627771702529,1434.3552162684784,59.03441338659743
F2,2024-01-06,51.176246067755066,3.902675793673638,118,457.7641010623642,20.14168947367418,13.656350334868428,26.157420219422427,12.501069884554,1475.126246377372,47.79167738900985
F2,2024-01-07,51.02478755185501,1.8716568193827823,106,473.08813298652564,21.316205461479484,14.547622554739092,23.290174378146624,8.742551823407531,926.7104932811983,37.53751123310929
F2,2024-01-08,51.13488362436076,2.5365603093175593,119,491.76709189795486,23.726357953275958,14.286800460462494,24.70182592696665,10.415025466504154,1239.3880305139944,42.16297814298097
F2,2024-01-09,52.78890428475659,1.7133741701966096,93,489.25322740601104,22.940850618093812,14.822602361351043,27.44279065594956,12.620188294598515,1173.6775113976619,45.98726293115703
F2,2024-01-10,51.158031038359475,3.9921856296148683,104,454.74413073232375,21.125563842310108,13.800470392190487,28.718327789731212,14.917857397540725,1551.4571693442354,51.94542491041171
F2,2024-01-11,52.57954971379283,2.7554875258281064,103,474.7571842518078,21.01059637584354,12.211493811904552,24.33655333956389,12.125059527659337,1248.8811313489116,49.82241880549145
F2,2024-01-12,56.15080159729088,2.9884625433001095,102,478.1217288035584,20.020328559272105,11.559759952475652,20.43661657707361,8.87685662459796,905.4393757089919,43.436038402542
F2,2024-01-13,53.74224940686339,1.6676911934710688,108,484.2273325312911,22.782857171399,11.603713702190637,21.616725441468027,10.01301173927739,1081.4052678419582,46.32066853228899
F2,2024-01-14,51.34795293566432,3.3749011759979446,112,484.5083675221614,20.195134326692692,13.622113363070586,20.20861139291538,6.586498029844794,737.687779342617,32.592531479693115
F2,2024-01-15,54.40242784432789,2.0247639827389645,87,470.2348624728653,22.13041007760305,13.729185060154823,26.5326301923733,12.803445132218478,1113.8997265030075,48.25546898060177
F2,2024-01-16,51.1838492539569,3.745135723601784,108,480.0338597001757,23.848487890368197,11.001795717743564,23.323146253551087,12.321350535807523,1330.7058578672124,52.82885251354767
F2,2024-01-17,47.92375092964429,2.012849101205018,121,476.0530941922043,20.437875440217816,14.340614067452655,25.424786357193675,11.08417228974102,1341.1848470586633,43.59593089207953
F2,2024-01-18,49.983827378165195,1.9767193016591664,115,496.24991782616405,23.57791972387227,13.57462020101124,24.932768467837995,11.358148266826756,1306.1870506850769,45.555102641241746
F2,2024-01-19,48.25841615794829,1.5913741696202373,93,478.513256631745,23.965901340580192,12.813751431716913,20.815264895524265,8.001513463807353,744.1407521340838,38.44060358572642
F2,2024-01-20,51.29697303191738,2.680167362774998,88,474.05160808740806,20.24606810495694,12.357662300512564,24.032613611238318,11.674951310725755,1027.3957153438664,48.57961559897182
F2,2024-01-21,52.0368367583791,2.912102833156541,91,472.2242724840925,23.531625076549844,12.716164028949791,22.20561124922323,9.48944722027344,863.539697044883,42.73445623166707
F2,2024-01-22,55.352874624550566,1.664271598570881,98,480.6213879716733,22.064316081774468,10.796228691396323,24.18399788667653,13.387769195280207,1312.0013811374602,55.357965453080894
F2,2024-01-23,52.65385474752833,3.4388190417375264,107,492.1988489700449,23.62605487777832,11.01850624638137,22.03578280342243,11.017276557041058,1178.848591603393,49.997209789751324
F2,2024-01-24,51.561798942382275,2.6332220868700693,102,478.92007451903936,22.285275767678296,10.455822452030958,28.404524062769333,17.948701610738375,1830.7675642953143,63.18958758497306
F2,2024-01-25,53.65881116236698,2.81097567331895,109,485.08275875402705,22.64844804042626,10.768290190805564,21.741933365782536,10.973643174976973,1196.12710607249,50.47225097399708
F2,2024-01-26,47.57772938198423,2.60190686734557,83,488.89278834532627,22.1751156319896,12.268468173026413,29.607805514869767,17.339337341843354,1439.1649993729984,58.5633992128701
F2,2024-01-27,52.47122911621713,2.501907652188315,82,478.0084054939366,23.457971521229393,12.651771968641281,24.159073661469407,11.507301692828126,943.5987388119063,47.631386261224
F2,2024-01-28,53.54173038777393,2.899100828270545,117,473.3408528327432,22.935639675814805,10.089309462391597,28.462452920190493,18.373143457798896,2149.657784562471,64.55221378606299
F2,2024-01-29,49.04282750844032,1.8881006148267812,107,495.83326889312247,22.08504124872166,13.983989139320137,26.28764818205945,12.303659042739312,1316.4915175731064,46.80395506485894
F2,2024-01-30,54.28750808641386,1.9548203262381778,110,472.8753042013946,23.472643216206187,11.47083986671739,27.353502986657524,15.882663119940135,1747.0929431934148,58.06445751276307
F2,2024-01-31,52.67699281498883,3.6544640525337933,102,475.0971425287794,20.98114212902134,14.559180174799556,27.6772388806678,13.118058705868245,1338.041987998561,47.39655845883905
F2,2024-02-01,51.1694241721984,3.8652886553340817,92,501.51706566708884,20.629362638810104,14.837556318068888,25.048448818930176,10.210892500861288,939.4021100792385,40.76457019224473
F2,2024-02-02,53.26556373221257,2.4332732906993826,121,452.01187617879424,20.641600421320287,10.927294373383273,25.433005233632883,14.50571086024961,1755.191014090203,57.034985551243864
F2,2024-02-03,56.54138571560879,2.1768616828588847,92,461.2736454788361,21.336035514980953,12.310486453828304,25.13995867808725,12.829472224258947,1180.3114446318232,51.032192966337306
F2,2024-02-04,52.36373251011699,3.1099988580975393,117,471.1981944959863,20.95476012520407,10.00615917583213,25.880583780900793,15.874424605068663,1857.3076787930336,61.33719679377395
F2,2024-02-05,52.49644117260067,2.5218354277452413,120,498.62949547126266,23.720361402038954,12.991636325612134,20.293944457565072,7.3023081319529375,876.2769758343525,35.98269497200097
F2,2024-02-06,51.08127820091951,1.5634658891508622,121,455.50148528737355,20.423336375314335,13.036532241313356,23.955151698490152,10.918619457176796,1321.1529543183922,45.5794210556595
F2,2024-02-07,50.30031126107042,1.890381493415476,116,452.4742716814249,22.79596295215835,11.237699778016875,26.061887135611716,14.824187357594841,1719.6057334810016,56.88071351263986
F2,2024-02-08,53.66067163308849,3.289930572118494,115,454.6341917988614,20.756886159140024,12.79206336291599,25.977235652558644,13.185172289642654,1516.2948133089053,50.75664118381269
F2,2024-02-09,50.28783234818226,3.1473098547753784,105,456.4271705306809,23.5265485310814,11.127700712218678,27.929560946056316,16.801860233837637,1764.195324552952,60.15798195427801
F2,2024-02-10,52.14313247443879,1.5677399812587087,103,453.87983866031306,23.84526115273963,10.80412734539095,26.550093388321088,15.745966042930137,1621.834502421804,59.30663147820228
F2,2024-02-11,51.044685106469764,2.0549304048323735,86,475.98906634282525,21.861880035079935,13.257597334011324,29.92133316340672,16.6637358293954,1433.0812813280043,55.69182274864297
F2,2024-02-12,52.957959651492786,2.0776869914701788,114,481.03786036136637,23.516285920912527,11.629627319760374,22.83854528608645,11.208917966326077,1277.8166481611727,49.07894888189179
F2,2024-02-13,52.667324210573895,3.179731858996821,117,465.5843485534502,20.02058068301886,12.951319694428111,23.591510296662314,10.640190602234203,1244.9023004614016,45.10177800587679
F2,2024-02-14,54.0750798885158,1.5492763443859103,101,471.9143691987818,23.2797876696324,12.166233744858278,23.838471518677963,11.672237773819685,1178.896015155788,48.963868193790155
F2,2024-02-15,50.9799672022905,1.7602714549614347,100,456.5849667555715,20.914500646099693,14.921757037014519,24.658128070202487,9.736371033187968,973.6371033187968,39.48544271271609
F2,2024-02-16,51.46025012941326,3.4997902134329735,116,468.8185231914211,23.634805237077472,10.747903213337828,28.359980637812093,17.612077424474265,2043.0009812390147,62.10186688559388
F2,2024-02-17,50.042472568435386,1.946361655135834,98,478.12595958172614,20.00448044592044,12.32299298317905,22.3579209395921,10.034927956413048,983.4229397284787,44.88309974583945
F2,2024-02-18,51.111413479847776,3.131865269629687,115,488.61359035923226,22.224726940159027,13.402283131796626,27.760002070354297,14.357718938557671,1651.1376779341322,51.720885690749604
F2,2024-02-19,52.754600986089706,2.095456952616816,90,452.16731810214895,23.02654321513974,11.977725419399842,24.053101830857436,12.075376411457594,1086.7838770311835,50.20299043496435
F2,2024-02-20,53.5139772332907,1.748603481898363,107,475.36553832688264,21.03475332279163,14.87349925935345,26.018553836620086,11.145054577266636,1192.52083976753,42.83502706280475
F2,2024-02-21,50.15566935164475,2.107930477498635,83,466.8501438227441,20.77253145834917,13.609438139634676,26.32540533226306,12.715967192628383,1055.425276988156,48.30302527970709
F2,2024-02-22,53.73921184021132,3.3056673296391477,90,494.6410910845951,20.33639289787194,13.284919287822465,23.728486371889346,10.443567084066881,939.9210375660193,44.012782443802074
F2,2024-02-23,54.7112757176099,3.6392411702657146,90,487.7776657617121,21.30573430601317,13.785296338056117,25.126152052058053,11.340855714001936,1020.6770142601742,45.13566458765826
F2,2024-02-24,52.826869806447405,3.575549661417479,121,481.45542672354475,22.239377249235318,14.763243190193585,24.13031174647697,9.367068556283385,1133.4152953102896,38.81868023379755
F2,2024-02-25,55.75359162511613,2.492958824046137,98,465.8632822848387,20.46337542712103,14.539093264923201,20.691327861866196,6.152234596942995,602.9189905004134,29.733396706170172
F2,2024-02-26,50.45242160179286,3.1702128414266153,82,497.5169551028767,21.506781447947194,13.62142654063206,24.371653888168265,10.750227347536205,881.5186424979688,44.10955201015361
F2,2024-02-27,49.51069059337716,2.0124607385395525,106,454.25503386101616,20.0362896186109,13.745808195506415,20.973933925535523,7.228125730029108,766.1813273830854,34.46242252736835
F2,2024-02-28,48.44255950219144,2.2328693256525334,121,457.47337993395575,23.274717681999366,10.729610370175727,24.050207990803216,13.320597620627488,1611.792312095926,55.38662129542197
F2,2024-02-29,54.992088622978365,3.7408395463027992,106,471.5815070270178,20.513794872372767,10.513962022463328,25.929183998317818,15.41522197585449,1634.013529440576,59.451242186620945
F2,2024-03-01,53.30873131270812,1.53250480877684,120,458.22187786484284,21.133371793062327,12.854522509220821,25.79414899343501,12.939626484214187,1552.7551781057025,50.16496759597502
F2,2024-03-02,51.88883065817909,1.71377132713617,116,499.8207848779713,20.07371087495287,10.0918381847027,26.6262127900832,16.5343746053805,1917.987454224138,62.0981088663824
